product_id,name,net_qty,offer_price,discount,mrp,category,image_urls,product_highlights,product_information,search_phrase
3618,Dettol Effective Protection Antiseptic Liquid Combo,250 ml X 3,₹447,3% Off,₹463.74,Home & Cleaning,"['https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/inventory/product/5e111e30-c7fd-4e91-8bea-556559d02c13-Dettol_Effective_Protection_Antiseptic_Liquid_(Pack_of_3)/Dettol-Effective-Protection-Antiseptic-Liquid-Combo.jpg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-679,ar-679-679,pr-true,f-auto,q-80/inventory/product/5eff6ae0-0be6-4e14-914a-af7117752233-1I-7QlUufUKi6eCk6bC2woVhIQjfRq7Xb/Dettol-Effective-Protection-Antiseptic-Liquid-Combo.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1000,ar-1000-1000,pr-true,f-auto,q-80/inventory/product/5eff6ae0-0be6-4e14-914a-af7117752233-12k9tizuWqkobDb3eWXbnB7QD8Dmnv1W7/Dettol-Effective-Protection-Antiseptic-Liquid-Combo.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1000,ar-1000-1000,pr-true,f-auto,q-80/inventory/product/5eff6ae0-0be6-4e14-914a-af7117752233-1Ako2VVr0472_BCmbAmsc50syQzdTEU1s/Dettol-Effective-Protection-Antiseptic-Liquid-Combo.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1000,ar-1000-1000,pr-true,f-auto,q-80/inventory/product/5eff6ae0-0be6-4e14-914a-af7117752233-1C3rB8hIcS7Wq3VgUjxS3WdecgWhDjss2/Dettol-Effective-Protection-Antiseptic-Liquid-Combo.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1210,ar-1210-700,pr-true,f-auto,q-80/inventory/IMAGE/c55e1c9f-8d21-4153-bf29-46892d57c616-Screenshot_2022-08-26_at_15.35.02/Dettol-Effective-Protection-Antiseptic-Liquid-Combo.png']",{'Weight': '250 ml x 3'},"{'Customer Care Details': 'In case of any issue, contact us E-mail address: support@zeptonow.com', 'Disclaimer': 'The contents and images displayed on this Platform are for informational purposes only and are not intended to be a substitute for professional medical advice, diagnosis, or treatment. Please seek the advice of a registered medical practitioner with any questions you may have regarding a medical condition or the use of any product. Do not disregard professional medical advice or delay seeking it because of something you have read on this Platform.We intend to support, not replace, the doctor-patient relationship.', 'Seller Name': 'Geddit Convenience Private Limited', 'Seller Address': 'Geddit Convenience Private Limited, Unit 803, Lodha Supremus, Saki Vihar Road, Opp MTNL, Office, Powai, Mumbai, Maharashtra, India,400072 For Support ReachOut : support+geddit@zeptonow.com', 'Seller License No.': '11521998000248', 'Shelf Life': '24 months', 'Expires On Or After': 'October 2025'}",Zepto Dettol Effective Protection Antiseptic Liquid 250g 116.0 rupees
3619,"Good knight Flash Liquid Vapourizer, Mosquito Repellent - Combo Pack",45 ml,₹105,,,Home & Cleaning,"['https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/077edf68-579e-40b1-8de9-c8fb4cc76078/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/fc84daf8-66f7-4a49-acfe-e098e0e8c1e5/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/47bf3e34-7bd1-4d24-a53d-e4ab44d7ec5f/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/130542c9-95c5-4e9f-8bb9-864689d9f117/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/bda0d02d-91f3-4935-a7dc-411c222a0638/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/6e77ac9f-e40c-48a5-8b94-8f5d784ba77f/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/522ed6bc-276d-42cb-9918-660fbbf52c16/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/225b21ed-9f97-4455-a229-517268ea7b8d/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/16cd99f1-5771-45ee-9099-ba6998c0c6c6/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/ad2d0fae-5cc2-4126-b277-008a65a4bf53/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1210,ar-1210-700,pr-true,f-auto,q-80/inventory/IMAGE/c55e1c9f-8d21-4153-bf29-46892d57c616-Screenshot_2022-08-26_at_15.35.02/Good-knight-Flash-Liquid-Vapourizer-Mosquito-Repellent-Combo-Pack.png']","{'Brand': 'Good Knight', 'Item Form': 'Liquid', 'Key Features': 'Superior protection with dual-mode system, Instant action with visible flash vapors, Safe for use around family and children', 'Model Name': 'Gold Flash', 'Unit': '1 set', 'Packaging Type': 'Box', 'Product Type': 'Mosquito Repellent', 'Safety Information': 'Safe to use around children and family'}","{'Disclaimer': 'All images are for representational purposes only. It is advised that you read the batch and manufacturing details, directions for use, allergen information, health and nutritional claims (wherever applicable), and other details mentioned on the label before consuming the product. For combo items, individual prices can be viewed on the page.', 'Customer Care Details': 'In case of any issue, contact us E-mail address: support@zeptonow.com', 'Seller Name': 'Geddit Convenience Private Limited', 'Seller Address': 'Geddit Convenience Private Limited, Unit 803, Lodha Supremus, Saki Vihar Road, Opp MTNL, Office, Powai, Mumbai, Maharashtra, India,400072 For Support ReachOut : support+geddit@zeptonow.com', 'Seller License No.': '11521998000248', 'Manufacturer Name': 'Godrej Consumer Products Ltd', 'Manufacturer Address': ',,,Mosquito Repellent,mosquito repellent,repellents,mosquito killer,mosquito', 'Country Of Origin': 'feb67f38-60f2-43d9-9eef-ef90cc69d0d0', 'Shelf Life': '24 months'}",Zepto Godrej Good Night Gold Flash Liquid Vapouriser 60g 89.0 rupees
3620,Rin Detergent Powder,1 kg,₹111,,,Home & Cleaning,"['https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/eb326fbc-8a32-4555-83d0-85947b8e26c2/Rin-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/ba36156c-ed5b-4668-a018-160928a6dbfe/Rin-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/1abcecaf-8517-4d59-87f2-69fefe1e5109/Rin-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/88811eb8-cda3-45bb-9376-1dbd2ee59ff2/Rin-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/ce2368fd-0722-490e-849f-d9784fdd77f7/Rin-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/a95bf363-e270-4040-bb0c-4eefe2d3c5a4/Rin-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/4862ba00-8fe9-4f59-91ac-0f06285b05f9/Rin-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/ef110fcc-d23c-4e46-8ed8-247be5e9f685/Rin-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1210,ar-1210-700,pr-true,f-auto,q-80/inventory/IMAGE/c55e1c9f-8d21-4153-bf29-46892d57c616-Screenshot_2022-08-26_at_15.35.02/Rin-Detergent-Powder.png']","{'Eco Friendly': 'No', 'Phosphate Free': 'No', 'Sulphate Free': 'No', 'Brand': 'Rin', 'Fragrance': 'Fresh', 'Item Form': 'Powder', 'Key Features': 'Superior brightening for whites and colors, Quick-dissolving stain removal formula, Fresh fragrance for long-lasting freshness', 'Material Type Free': 'Toxin-free', 'Unit': '1 pc', 'Packaging Type': 'Pouch', 'Product Type': 'Detergent Powder', 'Usage Instruction': 'Store in a cool and dry place, protected from moisture and sunlight'}","{'Disclaimer': 'All images are for representational purposes only. It is advised that you read the batch and manufacturing details, directions for use, allergen information, health and nutritional claims (wherever applicable), and other details mentioned on the label before consuming the product. For combo items, individual prices can be viewed on the page.', 'Customer Care Details': 'In case of any issue, contact us E-mail address: support@zeptonow.com', 'Seller Name': 'Geddit Convenience Private Limited', 'Seller Address': 'Geddit Convenience Private Limited, Unit 803, Lodha Supremus, Saki Vihar Road, Opp MTNL, Office, Powai, Mumbai, Maharashtra, India,400072 For Support ReachOut : support+geddit@zeptonow.com', 'Seller License No.': '11521998000248', 'Manufacturer Name': 'Hindustan Unilever Limited', 'Manufacturer Address': 'Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Andheri E, Mumbai-400099.', 'Country Of Origin': 'India', 'Shelf Life': '24 months'}",Zepto Rin Detergent Powder 1000g 86.0 rupees
3621,Surf Excel Easy Wash Detergent Powder,1 kg,₹152,,,Home & Cleaning,"['https://cdn.zeptonow.com/production/ik-seo/tr:w-1100,ar-1100-1100,pr-true,f-auto,q-80/cms/product_variant/0e0fe050-fbe2-4f24-84b0-9b5ca2d7a175/Surf-Excel-Easy-Wash-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/4df32084-0e2a-4fce-9237-05ec8eadf1d3/Surf-Excel-Easy-Wash-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/68b4a2a9-8059-48e7-bbe4-0fc643cc0a6c/Surf-Excel-Easy-Wash-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/574a5ed7-ba6f-4bf2-bbfb-57d9d70e1583/Surf-Excel-Easy-Wash-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/71e5c75f-6f2f-4b8f-b2df-67ce7dcd54d2/Surf-Excel-Easy-Wash-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/0c1e8409-1871-4dcd-862a-fecb67fea4bc/Surf-Excel-Easy-Wash-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/f081efee-6b25-49fc-acbd-4a27f17d619b/Surf-Excel-Easy-Wash-Detergent-Powder.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1210,ar-1210-700,pr-true,f-auto,q-80/inventory/IMAGE/c55e1c9f-8d21-4153-bf29-46892d57c616-Screenshot_2022-08-26_at_15.35.02/Surf-Excel-Easy-Wash-Detergent-Powder.png']","{'Eco Friendly': 'No', 'Phosphate Free': 'No', 'Sulphate Free': 'No', 'Brand': 'Surf Excel', 'Fragrance': 'Multi-Fragrance', 'Item Form': 'Powder', 'Key Features': 'Removes tough stains easily, dissolves quickly in water, suitable for all fabrics, long-lasting freshness', 'Material Type Free': 'Chemical-free', 'Model Name': 'Easy Wash', 'Unit': '1', 'Packaging Type': 'Pouch', 'Product Type': 'Detergent Powder'}","{'Disclaimer': 'All images are for representational purposes only. It is advised that you read the batch and manufacturing details, directions for use, allergen information, health and nutritional claims (wherever applicable), and other details mentioned on the label before consuming the product. For combo items, individual prices can be viewed on the page.', 'Customer Care Details': 'In case of any issue, contact us E-mail address: support@zeptonow.com', 'Seller Name': 'Geddit Convenience Private Limited', 'Seller Address': 'Geddit Convenience Private Limited, Unit 803, Lodha Supremus, Saki Vihar Road, Opp MTNL, Office, Powai, Mumbai, Maharashtra, India,400072 For Support ReachOut : support+geddit@zeptonow.com', 'Seller License No.': '11521998000248', 'Manufacturer Name': 'Hindustan Unilever Ltd', 'Manufacturer Address': 'Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Anderi E, Mumbai - 400099.', 'Country Of Origin': 'India', 'Shelf Life': '25 months'}",Zepto Surf Excel Easy Wash Detergent Powder 1000g 136.0 rupees
3623,Odomos Naturals Mosquito-Repellent Spray,100 ml,₹90,9% Off,₹99,Home & Cleaning,"['https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/inventory/product/4d026a36-d792-4f64-9ddb-a93b4505644d-a4d938ee-a022-4bbe-b29f-996c07d7589b/Odomos-Naturals-Mosquito-Repellent-Spray.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1210,ar-1210-700,pr-true,f-auto,q-80/inventory/IMAGE/c55e1c9f-8d21-4153-bf29-46892d57c616-Screenshot_2022-08-26_at_15.35.02/Odomos-Naturals-Mosquito-Repellent-Spray.png']","{'Brand': 'Odomos', 'Fragrance': 'Lavender', 'Item Form': 'Liquid', 'Key Features': 'Natural mosquito repellent, long-lasting protection, refreshing fragrance, non-greasy and non-sticky, skin-friendly formula. Natural mosquito repellent spray is a natural mosquito repellent that protects you and your kids from bites that lead to dengue or malaria by hiding your scent from those pesky disease carriers. It is dermatologically tested and suitable for all skin types. It is gentle on the skin and does not cause any irritation or dryness, offering long-lasting protection, keeping mosquitoes at bay for up to 8 hours', 'Packaging Type': 'Bottle', 'Product Type': 'Mosquito Repellent Body Spray'}","{'Disclaimer': 'All images are for representational purposes only. It is advised that you read the batch and manufacturing details, directions for use, allergen information, health and nutritional claims (wherever applicable), and other details mentioned on the label before consuming the product. For combo items, individual prices can be viewed on the page.', 'Customer Care Details': 'In case of any issue, contact us E-mail address: support@zeptonow.com', 'Seller Name': 'Geddit Convenience Private Limited', 'Seller Address': 'Geddit Convenience Private Limited, Unit 803, Lodha Supremus, Saki Vihar Road, Opp MTNL, Office, Powai, Mumbai, Maharashtra, India,400072 For Support ReachOut : support+geddit@zeptonow.com', 'Seller License No.': '11521998000248', 'Manufacturer Address': 'Dabur India Limited, Registered Office: 8/3, Asaf Ali Road, New Delhi-110002.', 'Country Of Origin': 'India', 'Manufacturer Name': 'Dabur India Limited', 'Shelf Life': '24 months'}",Zepto Odomos Mosquito Repellent Spray 100g 90.0 rupees
3624,Chakaachak Super Steel Scrubber,1 piece,₹9,25% Off,₹12,Home & Cleaning,"['https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/inventory/product/f4f78c21-7f97-40bf-849a-ead01b2da561-image_file/Chakaachak-Super-Steel-Scrubber.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1210,ar-1210-700,pr-true,f-auto,q-80/inventory/IMAGE/c55e1c9f-8d21-4153-bf29-46892d57c616-Screenshot_2022-08-26_at_15.35.02/Chakaachak-Super-Steel-Scrubber.png']",{'Brand': 'Chakaachak'},"{'Disclaimer': 'All images are for representational purposes only. It is advised that you read the batch and manufacturing details, directions for use, allergen information, health and nutritional claims (wherever applicable), and other details mentioned on the label before consuming the product. For combo items, individual prices can be viewed on the page.', 'Customer Care Details': 'In case of any issue, contact us E-mail address: support@zeptonow.com', 'Seller Name': 'Geddit Convenience Private Limited', 'Seller Address': 'Geddit Convenience Private Limited, Unit 803, Lodha Supremus, Saki Vihar Road, Opp MTNL, Office, Powai, Mumbai, Maharashtra, India,400072 For Support ReachOut : support+geddit@zeptonow.com', 'Seller License No.': '11521998000248', 'Manufacturer Name': '3M India Limited', 'Manufacturer Address': '3M India Limited, 48-51, Electronic City, Hosur Road, Benagaluru, 560100.'}",Zepto Chakaachak Super Steel Scrubber 58g 12.0 rupees
3626,Gala No Dust Broom 2-in-1 - With Extendable Handle,1 piece,₹273,9% Off,₹300,Home & Cleaning,"['https://cdn.zeptonow.com/production/ik-seo/tr:w-900,ar-900-900,pr-true,f-auto,q-80/inventory/product/83f1ad46-1e7f-4bc9-88d0-f4e124b1ab77-tmp/ef25a117-16b4-4bbf-8cc9-d45004eb0bad/Gala-No-Dust-Broom-2-in-1-With-Extendable-Handle.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1210,ar-1210-700,pr-true,f-auto,q-80/inventory/IMAGE/c55e1c9f-8d21-4153-bf29-46892d57c616-Screenshot_2022-08-26_at_15.35.02/Gala-No-Dust-Broom-2-in-1-With-Extendable-Handle.png']","{'Brand': 'Gala', 'Colour Name': 'Blue', 'Key Features': 'No dust broom with an extendable handle, lightweight and easy to move, washable broom for convenience, superior cleaning with 5,000 touch points', 'Length': '100 cm', 'Material Type': 'Plastic', 'Product Dimensions': '120 x 16 cm', 'Product Type': 'Broom', 'Unit': '1 pack', 'Weight': '180 g'}","{'Disclaimer': 'All images are for representational purposes only. It is advised that you read the batch and manufacturing details, directions for use, allergen information, health and nutritional claims (wherever applicable), and other details mentioned on the label before consuming the product. For combo items, individual prices can be viewed on the page.', 'Customer Care Details': 'In case of any issue, contact us E-mail address: support@zeptonow.com', 'Seller Name': 'Geddit Convenience Private Limited', 'Seller Address': 'Geddit Convenience Private Limited, Unit 803, Lodha Supremus, Saki Vihar Road, Opp MTNL, Office, Powai, Mumbai, Maharashtra, India,400072 For Support ReachOut : support+geddit@zeptonow.com', 'Seller License No.': '11521998000248', 'Manufacturer Address': 'Freudenberg Houldhold Pvt Ltd,India, Freudenberg Houldhold Pvt Ltd,India , A-707, O2 Galleria;Mulund (West), Mumbai � 400 080.', 'Country Of Origin': 'India', 'Manufacturer Name': 'Freudenberg Houldhold Pvt Ltd'}",Zepto Gala No Dust Broom 58g 190.0 rupees
3627,Chakaachak Eazo Grass Broom New,1 pc,₹90,21% Off,₹115,Home & Cleaning,"['https://cdn.zeptonow.com/production/ik-seo/tr:w-1080,ar-1080-1080,pr-true,f-auto,q-80/cms/product_variant/2d1f81e7-c903-43ec-9f11-dc072bbc8d13/Chakaachak-Eazo-Grass-Broom-New.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-640,ar-152-1000,pr-true,f-auto,q-80/cms/product_variant/70d64130-515d-40e4-b5b5-28f889f3fd4d/Chakaachak-Eazo-Grass-Broom-New.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1000,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/4504598a-b195-4a64-8eb4-cbbd8f810821/Chakaachak-Eazo-Grass-Broom-New.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1000,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/ee212dcc-f61c-45b5-a556-997ab7dfdca4/Chakaachak-Eazo-Grass-Broom-New.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1000,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/9847d6f9-56c5-4554-a287-d73d5d86267a/Chakaachak-Eazo-Grass-Broom-New.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1080,ar-1080-1080,pr-true,f-auto,q-80/cms/product_variant/1b923047-b371-4572-9298-bfb06351823e/Chakaachak-Eazo-Grass-Broom-New.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1210,ar-1210-700,pr-true,f-auto,q-80/inventory/IMAGE/c55e1c9f-8d21-4153-bf29-46892d57c616-Screenshot_2022-08-26_at_15.35.02/Chakaachak-Eazo-Grass-Broom-New.png']","{'Brand': 'Chakaachak', 'Colour Name': 'Grey', 'Handle Material': 'Plastic', 'Key Features': 'Premium quality Meghalaya grass, effective cleaning with fine bristles, lightweight and easy to use, versatile for various cleaning tasks', 'Material Type': 'Grass and Plastic', 'Model Name': 'CKFG-1000107B', 'Product Dimensions': '1030 x 100 cm', 'Product Type': 'Broom', 'Unit': '1 pack', 'Weight': '600 g'}","{'Disclaimer': 'All images are for representational purposes only. It is advised that you read the batch and manufacturing details, directions for use, allergen information, health and nutritional claims (wherever applicable), and other details mentioned on the label before consuming the product. For combo items, individual prices can be viewed on the page.', 'Customer Care Details': 'In case of any issue, contact us E-mail address: support@zeptonow.com', 'Seller Name': 'Geddit Convenience Private Limited', 'Seller Address': 'Geddit Convenience Private Limited, Unit 803, Lodha Supremus, Saki Vihar Road, Opp MTNL, Office, Powai, Mumbai, Maharashtra, India,400072 For Support ReachOut : support+geddit@zeptonow.com', 'Seller License No.': '11521998000248', 'Manufacturer Name': 'Chakaachak', 'Country Of Origin': 'India'}",Zepto Chakaachak Eazo Grass Broom New  58g 105.0 rupees
3628,Vim Dishwash Bar Lemon,500 g,₹60,,,Home & Cleaning,"['https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/79d3edde-76d2-4c0f-9337-2270d5168422/Vim-Dishwash-Bar-Lemon.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/43b2b324-ccd9-4142-9b54-ff6619696898/Vim-Dishwash-Bar-Lemon.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/cce11c92-17ad-4025-af91-c112ef4b6311/Vim-Dishwash-Bar-Lemon.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/51a4d03c-8656-42fa-b54b-8057072557f2/Vim-Dishwash-Bar-Lemon.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/8f4191ae-385d-4d1a-a7ac-d946c1a19e16/Vim-Dishwash-Bar-Lemon.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1200,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/b88741f8-05cc-4498-84b6-7038674c56f2/Vim-Dishwash-Bar-Lemon.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1210,ar-1210-700,pr-true,f-auto,q-80/inventory/IMAGE/c55e1c9f-8d21-4153-bf29-46892d57c616-Screenshot_2022-08-26_at_15.35.02/Vim-Dishwash-Bar-Lemon.png']","{'Eco Friendly': 'No', 'Sulphate Free': 'Yes', 'Brand': 'Vim', 'Fragrance': 'Lemon', 'Item Form': 'Bar', 'Key Features': 'Powerful lemon fragrance, prevents sogging with plastic coating, effective on burnt food stains, suitable for all utensils', 'Material Type': 'Plastic', 'Unit': '1 pack', 'Packaging Type': 'Tub', 'Product Type': 'Dishwasher Bar'}","{'Disclaimer': 'All images are for representational purposes only. It is advised that you read the batch and manufacturing details, directions for use, allergen information, health and nutritional claims (wherever applicable), and other details mentioned on the label before consuming the product. For combo items, individual prices can be viewed on the page.', 'Customer Care Details': 'In case of any issue, contact us E-mail address: support@zeptonow.com', 'Seller Name': 'Geddit Convenience Private Limited', 'Seller Address': 'Geddit Convenience Private Limited, Unit 803, Lodha Supremus, Saki Vihar Road, Opp MTNL, Office, Powai, Mumbai, Maharashtra, India,400072 For Support ReachOut : support+geddit@zeptonow.com', 'Seller License No.': '11521998000248', 'Manufacturer Name': 'HUL', 'Country Of Origin': 'India', 'Shelf Life': '24 months'}",Zepto Vim Dishwash Bar 600g 45.0 rupees
3629,Rin Fabric Whitener Detergent,500 ml,₹89,,,Home & Cleaning,"['https://cdn.zeptonow.com/production/ik-seo/tr:w-1000,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/a510916d-efa2-4a7c-a771-6ddd21b03d46/Rin-Fabric-Whitener-Detergent.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1280,ar-1320-1320,pr-true,f-auto,q-80/inventory/product/5be1e23d-fb9c-4c06-9e44-d75146b8cc06-1CdA6gLjvdPTA5yy50Wh1rtApE6FNKV_4/Rin-Fabric-Whitener-Detergent.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1000,ar-1000-1000,pr-true,f-auto,q-80/inventory/product/5be1e23d-fb9c-4c06-9e44-d75146b8cc06-1Cbfsd6HGrPQSWza0jAf8lsQpHQYL3nwQ/Rin-Fabric-Whitener-Detergent.jpeg', 'https://cdn.zeptonow.com/production/ik-seo/tr:w-1210,ar-1210-700,pr-true,f-auto,q-80/inventory/IMAGE/c55e1c9f-8d21-4153-bf29-46892d57c616-Screenshot_2022-08-26_at_15.35.02/Rin-Fabric-Whitener-Detergent.png']","{'Brand': 'Rin', 'Item Form': 'Liquid', 'Key Features': 'Removes tough stains effectively, suitable for white cottons and terrycots, use before washing with detergent, enhances fabric brightness', 'Material Type Free': 'Artificial Color Free', 'Packaging Type': 'Bottle', 'Product Type': 'Fabric Whitener', 'Unit': '1 pc', 'Weight': '500 ml'}","{'Disclaimer': 'All images are for representational purposes only. It is advised that you read the batch and manufacturing details, directions for use, allergen information, health and nutritional claims (wherever applicable), and other details mentioned on the label before consuming the product. For combo items, individual prices can be viewed on the page.', 'Customer Care Details': 'In case of any issue, contact us E-mail address: support@zeptonow.com', 'Seller Name': 'Drogheria Sellers Private Limited', 'Seller Address': 'Brigade IRV, 9th & 10th Floors, Nallurhalli, White Field, Bangalore, Banglore, Karnataka, India, 560066 For Support ReachOut : support+drogheria@zeptonow.com', 'Seller License No.': '11522998001570', 'Manufacturer Name': 'Hindustan Unilever Limited', 'Manufacturer Address': 'Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Andheri E, Mumbai-400099.', 'Country Of Origin': 'India', 'Shelf Life': '24 months'}",Zepto Rin Fabric Whitener Detergent 500g 69.0 rupees
